,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_is_superhost,latitude,longitude,minimum_nights,instant_bookable,is_business_travel_ready,tv,wifi,kitchen,washer,dryer,heating,free_parking,smoking_allowed,property_type,neighbourhood,room_type,cancellation_policy,bed_type
150,5,1.0,2,65.0,40.0,0.0,25.0,1,8.42636591087737,10.0,False,52.477390158817215,13.507936941497187,3,False,False,True,True,True,True,True,True,False,False,3,6,1,0,0
151,2,1.5,1,75.0,35.0,250.0,15.0,1,2.705762209415422,10.0,True,52.52044226376554,13.444983885777429,3,True,False,True,True,True,True,True,True,False,False,2,0,0,0,0
152,4,1.0,1,75.0,35.0,0.0,19.0,2,1.7814244985788354,300.0,False,52.506044690122756,13.417929178855125,4,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
153,2,1.0,1,38.0,17.0,100.0,0.0,1,5.956260450574052,50.0,True,52.51244743327123,13.492144696962328,3,True,False,True,True,True,True,True,True,False,False,1,6,0,1,0
154,4,1.0,2,89.0,30.0,200.0,7.0,2,5.179623531737554,60.0,False,52.49420770930038,13.468728177198356,2,False,False,True,True,False,True,True,True,True,False,3,0,0,2,0
155,4,1.0,2,74.0,35.0,150.0,25.0,2,1.2185773094431418,77.02289844400373,False,52.53092443537318,13.403572311247895,2,True,False,True,True,True,False,True,True,False,False,1,1,1,0,0
156,2,1.0,0,50.0,25.0,0.0,10.0,1,2.8570805331874354,38.0,True,52.49689827689657,13.423479701611665,3,False,False,False,True,True,False,False,True,False,False,1,0,1,2,0
157,2,1.0,1,120.0,0.0,100.0,15.0,2,7.260034667377875,77.64986786122998,False,52.580885696486256,13.443772840039305,1,False,False,True,True,True,False,True,True,True,False,1,2,1,0,0
158,1,2.0,1,38.0,30.0,200.0,25.0,1,5.97222593270679,25.0,False,52.498889160288,13.323856192126884,7,False,False,True,True,False,False,True,True,False,False,1,4,0,1,0
159,2,1.5,1,25.0,0.0,0.0,10.0,1,5.532288311357559,20.0,False,52.480879980370595,13.354502530986753,1,False,False,True,True,True,True,False,True,False,True,1,5,0,1,0
160,4,1.0,2,89.0,40.0,0.0,29.0,2,15.392174158525856,83.25123819168817,False,52.43736999319606,13.222656493552439,4,False,False,True,True,True,True,True,True,False,False,2,8,1,0,0
161,2,1.0,1,88.0,49.0,0.0,30.0,2,3.5570525877875125,80.79998603928627,False,52.50448478862109,13.35903344819543,3,True,False,True,True,True,True,True,True,False,False,1,1,1,2,0
162,4,2.0,2,125.0,70.0,750.0,25.0,2,2.650916258668944,10.0,False,52.54301025680194,13.415250690082251,4,True,False,True,True,True,True,True,True,False,False,2,2,1,0,0
163,2,1.0,1,49.0,20.0,100.0,15.0,2,5.244433562367352,870.0,False,52.50521255445632,13.478590392843568,2,False,False,False,True,True,True,True,True,False,False,1,6,0,2,0
164,2,1.0,1,50.0,10.0,0.0,0.0,3,7.646915721057618,15.0,False,52.5051659150046,13.294660300132303,1,True,False,True,True,True,True,True,True,False,False,1,4,1,1,0
165,4,1.0,2,100.0,60.0,0.0,20.0,2,13.600589212560436,100.0,False,52.412349956668145,13.500314073056286,5,False,False,True,True,True,True,True,True,False,False,1,3,1,0,0
166,1,1.0,1,35.0,50.0,385.0,35.0,1,7.156819089700536,66.3205144496924,False,52.524641607512464,13.299494362945724,3,True,False,True,True,True,True,True,True,False,False,1,4,0,0,0
167,2,1.0,1,70.0,30.0,150.0,10.0,1,1.3646983546495992,64.57450205410396,False,52.532025632229825,13.40097022182888,3,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
168,5,2.0,3,195.0,75.0,500.0,0.0,1,3.0133750472680214,124.07567006910972,False,52.500417014749296,13.43577883838185,3,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
169,2,1.0,1,150.0,30.0,300.0,20.0,1,4.044981122423927,94.93342680812107,False,52.51274964636898,13.463579217360609,2,False,False,False,True,True,True,False,True,False,False,1,0,1,0,0
170,2,1.0,1,200.0,45.0,0.0,15.0,1,7.033704833198303,30.0,False,52.51079405546008,13.302161703740413,7,False,False,True,True,True,True,True,True,False,False,1,4,0,0,0
171,5,1.0,1,165.0,38.0,0.0,10.0,4,4.804516131382229,10.0,True,52.5229757133339,13.33415700339061,3,True,False,True,True,True,False,True,True,False,True,1,1,1,2,0
172,2,1.0,1,55.0,30.0,0.0,0.0,1,4.157785930896035,0.0,False,52.50811452975861,13.463255814311047,2,True,False,True,True,True,True,True,True,False,True,1,0,0,2,1
173,1,1.0,1,35.0,30.0,0.0,30.0,1,1.563978162383971,60.035122197594355,True,52.5207625967276,13.381918709025594,1,False,False,False,True,True,False,False,True,False,False,1,1,0,0,0
174,1,0.0,1,51.0,5.0,500.0,20.0,1,7.0666349324584745,10.0,False,52.519934247472754,13.300557547981901,1,True,False,False,False,False,False,True,True,False,False,1,4,0,1,0
175,2,1.0,1,35.0,20.0,0.0,20.0,1,3.647694311631201,56.10918447766629,True,52.49004436101274,13.426967298411418,2,True,False,True,True,True,True,True,True,False,False,1,3,0,2,0
176,3,1.0,1,45.0,0.0,0.0,15.0,1,3.961028170641683,56.343250106914006,True,52.50183956508407,13.354646685641049,3,True,False,True,True,False,False,True,True,False,False,1,1,0,2,0
177,2,1.0,1,60.0,75.0,200.0,0.0,2,7.153034527781759,15.0,False,52.524703990777894,13.299557839037414,30,False,False,True,True,True,True,True,True,False,False,1,4,1,0,0
178,2,0.5,1,45.0,20.0,0.0,20.0,1,11.308292668680377,11.0,False,52.430104358855026,13.32693121803587,2,False,False,True,True,True,True,True,True,False,False,1,8,0,2,0
179,4,1.0,2,75.0,30.0,0.0,10.0,2,4.286243086544547,55.0,True,52.54062967749624,13.351473944161675,1,True,False,True,True,True,True,True,True,False,False,1,1,1,1,0
180,2,1.0,1,69.0,60.0,500.0,10.0,1,4.506464499908496,69.54747730033154,False,52.529803443196,13.340366691280757,60,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
181,3,1.0,1,45.0,50.0,400.0,15.0,1,2.6861250338104576,48.0,False,52.515029896459296,13.443848522015696,2,False,False,False,True,True,True,True,True,False,True,1,0,1,2,0
182,4,1.0,1,50.0,30.0,100.0,25.0,1,22.990472880775034,68.43223056581436,False,52.37878080449927,13.652787226696123,2,True,False,True,True,True,True,True,True,False,False,1,7,1,0,0
183,5,2.0,3,110.0,40.0,0.0,20.0,4,1.7805700643272224,98.05720017430605,False,52.536010839292146,13.405435238730053,5,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
184,1,1.0,1,95.0,20.0,850.0,18.0,1,0.5122036576454894,75.39242900130967,False,52.52437689318986,13.407359613120265,1,False,False,False,True,True,True,True,True,False,False,1,1,0,0,1
185,4,1.0,2,75.0,35.0,200.0,10.0,2,3.2860563356311805,70.0,False,52.49435563389957,13.429129386130755,14,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
186,1,1.0,1,30.0,0.0,0.0,10.0,1,15.612050382342286,15.0,True,52.40354899284035,13.533731117373119,1,False,False,True,True,True,True,True,True,True,False,3,7,0,1,0
187,2,1.0,1,65.0,29.0,150.0,10.0,2,4.296950052676823,62.182993593789895,False,52.519920574255885,13.341492658563284,5,False,False,True,True,True,True,True,True,True,False,1,1,1,0,0
188,2,1.0,1,65.0,29.0,150.0,10.0,2,4.165593617241764,62.18722858953969,False,52.52207220205808,13.343526682685521,4,False,False,True,True,True,True,True,True,True,False,1,1,1,0,0
189,2,1.0,1,46.0,10.0,0.0,8.0,1,0.9315494611723052,10.0,True,52.52833799965169,13.406337450495052,3,False,False,False,True,True,True,False,True,False,False,1,1,0,2,0
190,8,2.5,4,65.0,200.0,2400.0,10.0,4,14.185445281316795,19.0,False,52.392687726133005,13.391632552317796,60,False,False,True,True,True,True,True,True,True,True,3,5,1,1,0
191,3,1.0,1,28.0,20.0,89.0,22.0,1,4.6431362129523865,25.0,True,52.50684081443354,13.470117582270042,1,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
192,1,1.0,1,30.0,30.0,150.0,0.0,1,8.187100874593128,45.03204319388998,False,52.511900277472975,13.284742775886706,60,False,False,True,False,True,False,False,True,False,False,1,4,1,0,0
193,2,1.0,1,49.0,70.0,0.0,5.0,2,4.795932994773561,30.0,False,52.491763485978296,13.35143630246157,60,False,False,True,True,True,True,True,True,False,False,1,5,1,0,0
194,2,1.0,1,55.0,30.0,500.0,0.0,1,2.6033210838644463,56.52965505315795,False,52.50181659449092,13.429231761295595,60,False,False,True,True,True,True,True,True,False,True,1,0,1,0,0
195,2,1.0,1,98.0,75.0,1000.0,15.0,2,7.5903607023662065,70.0,False,52.503972192420385,13.295973011618045,60,False,False,True,True,True,True,True,True,False,False,1,4,1,0,0
196,2,1.0,1,32.0,20.0,0.0,13.0,1,4.543910471256856,40.0,False,52.48417093894849,13.437282187018786,2,False,False,False,True,True,True,True,True,False,False,1,3,0,2,0
197,4,1.0,1,55.0,25.0,0.0,12.0,2,14.566568777532453,62.67528434510188,False,52.47587685980947,13.607608178539033,2,False,False,True,True,True,True,True,True,True,False,1,10,1,1,0
198,2,1.0,1,39.0,20.0,0.0,0.0,1,1.5665300969599012,48.254604715500705,False,52.53388173529454,13.401050819817426,120,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
199,4,1.0,2,82.0,30.0,0.0,6.0,2,1.0294849882624504,30.0,False,52.515788311803036,13.41854931265548,90,False,False,True,True,True,True,True,True,True,False,1,1,1,0,0
200,4,1.0,1,46.0,35.0,0.0,28.0,2,3.030747803245029,24.0,True,52.497308494373996,13.429808382656526,1,False,False,False,True,True,True,True,True,False,True,1,0,0,0,0
201,1,2.0,1,60.0,0.0,0.0,40.0,1,1.881876881225982,79.37719832830626,True,52.51104568434585,13.381400737088445,2,False,False,False,True,True,True,True,True,False,False,3,1,0,2,0
202,2,1.0,1,60.0,30.0,0.0,15.0,1,11.418555873906056,43.0,False,52.587968845069845,13.278397055604987,5,False,False,True,True,True,True,True,True,False,False,1,9,1,0,0
203,3,1.0,0,43.0,15.0,0.0,5.0,1,9.518970781243688,52.951476828674096,False,52.44141610069693,13.46075330523135,2,False,False,True,True,True,False,True,True,False,False,1,3,1,0,0
204,4,1.0,2,85.0,30.0,0.0,10.0,1,0.5282695641597753,60.0,False,52.524657250004815,13.403457842597033,8,True,False,True,True,True,False,False,True,False,False,1,1,1,0,0
205,2,1.0,1,60.0,25.0,0.0,0.0,1,1.5159838477616323,32.0,True,52.532141198564304,13.415193972599369,3,True,False,False,True,True,False,True,True,False,False,1,2,1,0,0
206,2,1.0,1,58.0,35.0,0.0,8.0,1,3.3908725788904954,45.0,False,52.55049051460124,13.404158902385293,4,False,False,False,True,True,False,True,True,False,False,1,2,0,0,0
207,2,1.0,1,55.0,35.0,299.0,20.0,2,1.8684729881860287,46.0,True,52.536246885852954,13.397949514111971,90,False,False,True,True,True,True,True,True,False,False,1,1,0,0,0
208,2,1.0,1,30.0,20.0,0.0,20.0,1,4.688500534449385,25.0,True,52.505833639649325,13.470255918977944,1,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
209,2,1.0,1,31.0,25.0,150.0,12.0,1,5.056093936706978,10.0,True,52.47917043761137,13.437874284970373,3,True,False,False,True,False,False,True,True,False,False,1,3,0,0,0
210,1,2.0,1,35.0,35.0,100.0,20.0,1,10.599411625198696,20.0,False,52.499578289211655,13.557983046191426,5,False,False,True,True,True,True,True,True,True,False,3,10,0,2,0
211,2,1.0,1,45.0,49.0,200.0,18.0,2,3.2217754453657004,62.46884925100856,False,52.523867805796364,13.35780729845326,2,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
212,2,2.0,1,100.0,60.0,400.0,0.0,2,3.4719631369961106,84.74430641671762,True,52.51487095989102,13.455614489581881,4,False,False,True,True,True,False,True,True,False,False,1,0,1,2,0
213,4,1.0,1,95.0,38.0,0.0,0.0,1,20.023711626152547,71.97083918891815,False,52.415578463417404,13.164177682274186,5,True,False,True,True,True,True,True,True,False,False,2,8,1,0,0
214,4,1.0,1,95.0,38.0,0.0,0.0,1,19.99318639689332,71.97182333724516,False,52.41580605640964,13.164464301716835,5,False,False,True,True,True,True,True,True,False,False,2,8,1,0,0
215,4,1.0,0,63.0,20.0,150.0,5.0,2,5.138250296654262,45.0,False,52.52803899815502,13.330209504032268,2,True,False,True,True,True,False,True,True,False,False,1,1,1,0,0
216,5,1.0,1,175.0,80.0,750.0,45.0,4,4.861081832503809,127.2881052281727,False,52.53067177517643,13.335319849326705,2,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
217,5,1.0,2,130.0,55.0,100.0,11.0,2,1.3539773698860906,92.892673588604,False,52.52850021063429,13.390670051625648,1,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
218,8,1.0,2,120.0,60.0,100.0,16.0,2,1.409532597433533,100.0,False,52.52930033581392,13.39084305411708,1,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
219,4,1.0,2,64.0,0.0,100.0,15.0,2,10.356417442840105,52.0,False,52.445958237270524,13.497777517486085,2,True,False,True,True,True,True,False,True,True,False,1,7,1,1,0
220,3,1.0,1,55.0,50.0,800.0,10.0,2,4.5888687467765115,66.41183079957678,False,52.50040186218021,13.345326956497404,90,False,False,True,True,True,True,True,True,False,False,1,5,1,0,0
221,3,1.0,1,29.0,15.0,100.0,15.0,1,4.936749948270894,53.665644013435525,False,52.485043891363574,13.360035335647385,1,False,False,False,True,True,True,False,True,True,False,1,5,0,1,0
222,6,1.0,3,150.0,45.0,120.0,0.0,1,0.9994645349033972,100.0,False,52.521983608737116,13.390592110573776,3,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
223,4,1.0,1,76.0,40.0,100.0,20.0,2,3.562811745140496,75.75163850584369,False,52.544012134738026,13.439873784577973,2,True,False,True,True,True,True,True,True,True,False,2,2,1,2,0
224,4,1.0,1,79.0,40.0,100.0,20.0,2,0.9874564270109368,48.0,False,52.511546822569706,13.400528244169935,2,True,False,True,True,True,True,True,True,False,False,1,1,1,1,0
225,3,1.0,0,49.0,59.0,0.0,9.0,1,4.616731111974542,62.80013164027175,False,52.49781992378068,13.347333100731294,1,True,False,True,True,True,True,True,True,False,False,1,5,1,0,0
226,3,1.5,1,45.0,20.0,200.0,10.0,1,6.438666184695215,15.0,True,52.508228248211786,13.311838313747499,14,False,False,True,True,True,True,True,True,False,False,1,4,0,2,0
227,3,1.0,1,45.0,0.0,0.0,0.0,1,7.516013366989137,49.339263649380456,False,52.481586353801724,13.313638017290387,2,False,False,True,True,True,True,True,True,False,False,1,4,0,1,0
228,2,1.0,1,91.0,0.0,0.0,0.0,1,2.8891070221258595,61.93811474006076,True,52.54300023226586,13.424867612774582,3,True,False,True,True,True,True,True,True,False,False,2,2,1,1,0
229,4,1.0,1,69.0,30.0,0.0,10.0,2,4.562118905188918,67.18073686738069,True,52.494874698950795,13.35171087023955,2,True,False,True,True,True,True,True,True,False,False,1,5,1,1,0
230,6,1.0,2,70.0,31.0,0.0,12.0,2,5.271405881383485,68.0,False,52.497710853475674,13.336256129147833,90,False,False,True,True,True,True,False,True,False,True,1,4,1,2,0
231,2,1.0,2,55.0,50.0,350.0,5.0,2,4.6841395012409714,57.0,False,52.48514348949563,13.443860405079965,4,False,False,False,True,True,True,True,True,True,False,1,3,1,0,0
232,1,1.0,1,45.0,0.0,0.0,0.0,1,1.2821837026439642,45.3641084142232,False,52.53137274624412,13.408128617005575,3,False,False,False,True,False,False,False,True,False,False,3,2,0,0,0
233,2,1.0,1,50.0,0.0,0.0,0.0,1,1.2286906948204754,49.03409129736259,False,52.53098335204725,13.406989746683927,7,False,False,False,True,False,False,False,True,False,False,3,2,0,0,0
234,2,1.0,1,55.0,0.0,0.0,0.0,1,1.158380850890791,50.616547886683456,False,52.53026794775352,13.407891411958769,3,False,False,False,True,False,False,False,True,False,False,3,2,0,0,0
235,6,2.0,2,93.0,50.0,100.0,11.0,2,6.668830474237262,68.0,False,52.51874220456372,13.306459925344072,3,False,False,True,True,True,True,True,True,False,False,1,4,1,0,0
236,8,1.0,1,175.0,40.0,300.0,45.0,1,3.3171135618582164,128.22245146718552,True,52.51213227314229,13.452285824669955,2,False,False,False,True,True,True,True,True,False,False,2,0,0,0,0
237,4,1.0,1,95.0,0.0,0.0,0.0,1,1.125092774218826,67.43527618865403,False,52.52997409417848,13.407796644730954,3,False,False,False,True,False,False,False,True,False,False,3,2,0,0,0
238,3,1.0,1,52.0,25.0,0.0,18.0,1,4.926645993435899,63.28703694915794,True,52.484925925507355,13.360527884010908,3,True,False,True,True,True,False,True,True,False,False,1,5,1,0,0
239,4,1.0,1,59.0,39.0,0.0,18.0,2,10.974205330320014,20.0,False,52.422980853318,13.375285163818571,3,False,False,True,True,True,False,False,True,True,False,1,5,1,0,0
240,4,1.0,1,58.0,35.0,100.0,10.0,1,6.539172354099567,48.0,False,52.51851396171647,13.308385637166634,3,False,False,True,True,True,True,True,True,False,False,1,4,1,0,0
241,6,1.0,2,72.0,50.0,100.0,11.0,2,6.868043910146066,75.79580882932999,False,52.469037989064766,13.347680742264846,3,False,False,True,True,True,True,True,True,False,False,1,5,1,0,0
242,6,1.5,2,95.0,50.0,100.0,10.0,2,3.502973487094605,73.0,False,52.50026036393858,13.364660230943684,3,False,False,True,True,True,True,True,True,False,False,2,1,1,0,0
243,2,1.0,1,40.0,0.0,0.0,10.0,1,15.519131647791273,50.00589562135855,True,52.51604140777268,13.175734769785972,1,False,False,True,True,True,True,True,True,True,False,3,11,0,2,0
244,4,1.0,2,55.0,39.0,400.0,30.0,2,2.731441239304834,14.0,False,52.49870834159911,13.425127970630784,1,True,False,True,True,True,True,True,True,False,False,1,0,1,0,0
245,2,1.0,1,79.0,30.0,400.0,10.0,1,2.348078975346918,68.33611807553382,True,52.53935111354191,13.391105203549236,2,False,False,False,True,True,True,True,True,False,False,1,1,1,0,0
246,4,1.0,1,56.0,60.0,1600.0,20.0,2,3.1251546917280724,77.84668742600914,False,52.51461465918753,13.450330136092054,60,False,False,True,True,True,True,True,True,True,False,1,0,1,2,0
247,1,1.0,1,32.0,10.0,0.0,20.0,1,4.42525697443841,25.0,True,52.49838863133128,13.350093297874125,2,False,False,False,True,False,True,True,True,False,False,1,5,0,0,0
248,4,2.0,1,32.0,15.0,0.0,16.0,1,4.596448341927449,67.71269402451193,False,52.51144118745294,13.471455432590359,2,False,False,True,True,True,True,True,True,False,False,1,0,0,1,0
249,5,2.0,1,32.0,15.0,0.0,16.0,1,4.595502347609469,69.80079300067453,False,52.51206994915768,13.471651967995687,2,False,False,True,True,True,True,True,True,False,False,1,0,0,2,0
250,2,2.0,1,28.0,15.0,0.0,16.0,1,4.5464464309743216,5.0,False,52.511224216695254,13.47062243909013,2,False,False,True,True,True,True,True,True,False,False,1,0,0,2,0
251,2,1.0,1,49.0,33.0,100.0,21.0,1,3.5756870220366204,63.13500544062378,False,52.49114251607383,13.428309945009275,3,True,False,False,True,True,True,True,True,False,False,1,3,0,2,0
252,2,1.0,1,70.0,40.0,0.0,10.0,2,7.114542403638297,64.59225798932788,False,52.50279670290972,13.303741341396725,91,False,False,True,True,True,True,True,True,False,False,1,4,1,2,0
253,4,1.0,1,80.0,40.0,200.0,0.0,1,2.6692238144740568,50.0,False,52.5032299270281,13.43322133745332,93,False,False,False,True,True,True,True,True,False,True,1,0,1,0,0
254,3,1.0,2,75.0,40.0,100.0,5.0,3,2.5427280573237785,100.0,False,52.49767581546101,13.413139592353673,93,False,False,False,True,True,True,True,True,False,True,1,0,1,0,0
255,4,1.0,0,55.0,64.0,300.0,13.0,2,4.337485072907467,35.0,False,52.50898191909282,13.466488478543468,3,False,False,True,True,True,False,True,True,False,False,1,0,1,2,0
256,5,1.0,2,65.0,0.0,150.0,7.0,2,2.9881409805497268,50.0,False,52.49595296025082,13.385291398688679,3,False,False,True,True,True,False,True,True,False,False,2,0,1,2,0
257,6,1.0,2,96.0,30.0,0.0,10.0,3,3.6598489804815344,300.0,False,52.49701113797626,13.443700466582651,2,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
258,6,2.0,2,51.0,30.0,0.0,13.0,2,14.260630469245724,20.0,False,52.39178909143883,13.410112227458086,3,False,False,True,True,True,False,True,True,True,False,1,5,1,0,0
259,1,1.0,1,33.0,29.0,0.0,0.0,1,2.9816744457839555,45.44320392826422,False,52.494285967603204,13.417493125138098,1,True,False,False,True,True,True,False,True,False,False,1,0,0,0,0
260,2,1.0,2,59.0,30.0,100.0,5.0,2,7.577824197517443,57.848586059643495,True,52.46369526645348,13.341943654743906,2,False,False,True,True,True,True,True,True,True,False,1,8,1,0,0
